"FMTNAME"	"START"	"END"	"LABEL"	"MIN"	"MAX"	"DEFAULT"	"LENGTH"	"FUZZ"	"PREFIX"	"MULT"	"FILL"	"NOEDIT"	"TYPE"	"SEXCL"	"EEXCL"	"HLO"	"DECSEP"	"DIG3SEP"	"DATATYPE"	"LANGUAGE"
"1299"	"YN"	"               0"	"               0"	"NO"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1300"	"YN"	"               1"	"               1"	"YES"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1301"	"YNA"	"              .Y"	"              .Y"	"ND"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1302"	"YNA"	"              .Z"	"              .Z"	"NE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1303"	"YNA"	"               0"	"               0"	"NO"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1304"	"YNA"	"               1"	"               1"	"YES"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1305"	"YNA"	"               2"	"               2"	"NOT APPLICABLE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1306"	"CHARMIS"	"X"	"X"	"NR"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1307"	"CHARMIS"	"Y"	"Y"	"ND"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1308"	"CHARMIS"	"Z"	"Z"	"NE"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1309"	"COUNTRY"	"AR"	"AR"	"ARGENTINA"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1310"	"COUNTRY"	"AT"	"AT"	"AUSTRIA"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1311"	"COUNTRY"	"AU"	"AU"	"AUSTRALIA"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1312"	"COUNTRY"	"BE"	"BE"	"BELGIUM"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1313"	"COUNTRY"	"BR"	"BR"	"BRAZIL"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1314"	"COUNTRY"	"CA"	"CA"	"CANADA"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1315"	"COUNTRY"	"CZ"	"CZ"	"CZECH REPUBLIC"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1316"	"COUNTRY"	"DE"	"DE"	"GERMANY"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1317"	"COUNTRY"	"ES"	"ES"	"SPAIN"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1318"	"COUNTRY"	"FI"	"FI"	"FINLAND"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1319"	"COUNTRY"	"FR"	"FR"	"FRANCE"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1320"	"COUNTRY"	"GB"	"GB"	"UNITED KINGDOM"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1321"	"COUNTRY"	"HU"	"HU"	"HUNGARY"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1322"	"COUNTRY"	"IE"	"IE"	"IRELAND"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1323"	"COUNTRY"	"IT"	"IT"	"ITALY"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1324"	"COUNTRY"	"LB"	"LB"	"LEBANON"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1325"	"COUNTRY"	"NL"	"NL"	"NETHERLANDS"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1326"	"COUNTRY"	"NO"	"NO"	"NORWAY"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1327"	"COUNTRY"	"PL"	"PL"	"POLAND"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1328"	"COUNTRY"	"RU"	"RU"	"RUSSIA"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1329"	"COUNTRY"	"SE"	"SE"	"SWEDEN"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1330"	"COUNTRY"	"SK"	"SK"	"SLOVAKIA"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1331"	"COUNTRY"	"US"	"US"	"UNITED STATES"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1332"	"COUNTRY"	"ZA"	"ZA"	"SOUTH AFRICA"	1	40	14	14	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1333"	"DIAGCM"	"M0"	"M0"	"M0"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1334"	"DIAGCM"	"M1"	"M1"	"M1"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1335"	"DIAGCM"	"MX"	"MX"	"MX"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1336"	"DIAGCN"	"N0"	"N0"	"N0"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1337"	"DIAGCN"	"N1"	"N1"	"N1"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1338"	"DIAGCN"	"N2"	"N2"	"N2"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1339"	"DIAGCN"	"NX"	"NX"	"NX"	1	40	2	2	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1340"	"DIAGCT"	"T0"	"T0"	"T0"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1341"	"DIAGCT"	"T1"	"T1"	"T1"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1342"	"DIAGCT"	"T2"	"T2"	"T2"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1343"	"DIAGCT"	"T3"	"T3"	"T3"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1344"	"DIAGCT"	"T4"	"T4"	"T4"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1345"	"DIAGCT"	"TIS"	"TIS"	"TIS"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1346"	"DIAGCT"	"TX"	"TX"	"TX"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1347"	"DIAGHG"	"G1"	"G1"	"WELL DIFFERENTIATED"	1	40	34	34	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1348"	"DIAGHG"	"G2"	"G2"	"MODERATELY DIFFERENTIATED"	1	40	34	34	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1349"	"DIAGHG"	"G3"	"G3"	"POORLY DIFFERENTIATED"	1	40	34	34	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1350"	"DIAGHG"	"G4"	"G4"	"UNDIFFERENTIATED"	1	40	34	34	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1351"	"DIAGHG"	"GX"	"GX"	"DIFFERENTIATION CANNOT BE ASSESSED"	1	40	34	34	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1352"	"DIAGSTG"	"0"	"0"	"0"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1353"	"DIAGSTG"	"I"	"I"	"I"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1354"	"DIAGSTG"	"II"	"II"	"II"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1355"	"DIAGSTG"	"III"	"III"	"III"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1356"	"DIAGSTG"	"IV"	"IV"	"IV"	1	40	3	3	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1357"	"INVNAME"	"AR00014"	"AR00014"	"DR CAMPOS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1358"	"INVNAME"	"AR21939"	"AR21939"	"DR ORLANDO"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1359"	"INVNAME"	"AR21964"	"AR21964"	"DR DELFINO"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1360"	"INVNAME"	"AT21957"	"AT21957"	"DR HORNINGER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1361"	"INVNAME"	"AT21958"	"AT21958"	"DR RAUCHENWALD"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1362"	"INVNAME"	"AT21963"	"AT21963"	"DR STUDLER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1363"	"INVNAME"	"AT21967"	"AT21967"	"DR SCHMELLER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1364"	"INVNAME"	"AT47473"	"AT47473"	"DR HOFREITER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1365"	"INVNAME"	"AU00021"	"AU00021"	"DR GURNEY"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1366"	"INVNAME"	"AU10388"	"AU10388"	"DR UNDERHILL"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1367"	"INVNAME"	"AU13855"	"AU13855"	"DR GRYGIEL"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1368"	"INVNAME"	"AU21965"	"AU21965"	"DR STOCKLER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1369"	"INVNAME"	"AU21966"	"AU21966"	"DR ROSENTHAL"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1370"	"INVNAME"	"AU22132"	"AU22132"	"DR SHAPIRO"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1371"	"INVNAME"	"AU22389"	"AU22389"	"DR DAVIS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1372"	"INVNAME"	"BE00064"	"BE00064"	"DR VAN OOSTEROM"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1373"	"INVNAME"	"BE00248"	"BE00248"	"DR FILLET"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1374"	"INVNAME"	"BE13828"	"BE13828"	"DR HUMBLET"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1375"	"INVNAME"	"BE20534"	"BE20534"	"DR GIL"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1376"	"INVNAME"	"BR00020"	"BR00020"	"DR VINHOLES"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1377"	"INVNAME"	"BR18405"	"BR18405"	"DR HERCHENHORN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1378"	"INVNAME"	"BR21959"	"BR21959"	"DR DEL GIGLIO"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1379"	"INVNAME"	"CA00045"	"CA00045"	"DR LATREILLE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1380"	"INVNAME"	"CA00047"	"CA00047"	"DR ERNST"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1381"	"INVNAME"	"CA00049"	"CA00049"	"DR VENNER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1382"	"INVNAME"	"CA00064"	"CA00064"	"DR MARTINS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1383"	"INVNAME"	"CA12194"	"CA12194"	"DR DUBE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1384"	"INVNAME"	"CA18184"	"CA18184"	"DR SOULIERES"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1385"	"INVNAME"	"CA21391"	"CA21391"	"DR WINQUIST"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1386"	"INVNAME"	"CA21915"	"CA21915"	"DR LACOMBE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1387"	"INVNAME"	"CA21916"	"CA21916"	"DR CHI"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1388"	"INVNAME"	"CA21917"	"CA21917"	"DR REYNO"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1389"	"INVNAME"	"CA21918"	"CA21918"	"DR TANNOCK"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1390"	"INVNAME"	"CA35295"	"CA35295"	"DR BERRY, S"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1391"	"INVNAME"	"CZ22205"	"CZ22205"	"DR URBAN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1392"	"INVNAME"	"DE21962"	"DE21962"	"DR BREUL"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1393"	"INVNAME"	"DE21982"	"DE21982"	"DR ACKERMANN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1394"	"INVNAME"	"DE22184"	"DE22184"	"DR JAKSE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1395"	"INVNAME"	"DE22675"	"DE22675"	"DR PAUL"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1396"	"INVNAME"	"DE35940"	"DE35940"	"DR DOEHN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1397"	"INVNAME"	"ES00017"	"ES00017"	"DR CORTES"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1398"	"INVNAME"	"ES00038"	"ES00038"	"DR GUILLEM"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1399"	"INVNAME"	"ES00039"	"ES00039"	"DR GERMA"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1400"	"INVNAME"	"ES00205"	"ES00205"	"DR CERVANTES"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1401"	"INVNAME"	"ES22290"	"ES22290"	"DR ARRIVI"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1402"	"INVNAME"	"ES22488"	"ES22488"	"DR BELLMUNT"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1403"	"INVNAME"	"ES22489"	"ES22489"	"DR CARLES"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1404"	"INVNAME"	"ES22496"	"ES22496"	"DR MAROTO"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1405"	"INVNAME"	"FI00067"	"FI00067"	"DR KELLOKUMPU"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1406"	"INVNAME"	"FI00068"	"FI00068"	"DR PYRHONEN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1407"	"INVNAME"	"FR00197"	"FR00197"	"DR KRAKOWSKI"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1408"	"INVNAME"	"FR00627"	"FR00627"	"DR CHEVREAU"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1409"	"INVNAME"	"FR00668"	"FR00668"	"DR MIGNOT"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1410"	"INVNAME"	"FR00876"	"FR00876"	"DR DUCLOS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1411"	"INVNAME"	"FR12228"	"FR12228"	"DR RIXE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1412"	"INVNAME"	"FR15534"	"FR15534"	"DR THEODORE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1413"	"INVNAME"	"FR16331"	"FR16331"	"DR GRAVIS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1414"	"INVNAME"	"FR21812"	"FR21812"	"DR MURACCIOLE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1415"	"INVNAME"	"FR21814"	"FR21814"	"DR OUDARD"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1416"	"INVNAME"	"FR42939"	"FR42939"	"DR DEPLANQUE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1417"	"INVNAME"	"GB11635"	"GB11635"	"DR GRAHAM"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1418"	"INVNAME"	"GB20072"	"GB20072"	"DR ROBERTS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1419"	"INVNAME"	"GB21435"	"GB21435"	"DR JAMES"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1420"	"INVNAME"	"GB21436"	"GB21436"	"DR HORWICH"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1421"	"INVNAME"	"GB21437"	"GB21437"	"DR SELBY"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1422"	"INVNAME"	"GB21439"	"GB21439"	"DR WYLIE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1423"	"INVNAME"	"HU00004"	"HU00004"	"DR BODROGI"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1424"	"INVNAME"	"HU21997"	"HU21997"	"DR SZUCS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1425"	"INVNAME"	"IE00017"	"IE00017"	"DR FENNELLY"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1426"	"INVNAME"	"IE11657"	"IE11657"	"DR KENNEDY"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1427"	"INVNAME"	"IE21452"	"IE21452"	"DR McCAFFREY"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1428"	"INVNAME"	"IT00058"	"IT00058"	"DR TONATO"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1429"	"INVNAME"	"IT21937"	"IT21937"	"DR COMERI"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1430"	"INVNAME"	"LB00001"	"LB00001"	"DR CHAHINE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1431"	"INVNAME"	"LB00010"	"LB00010"	"DR KHATER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1432"	"INVNAME"	"NL10175"	"NL10175"	"DR DE WIT"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1433"	"INVNAME"	"NL19257"	"NL19257"	"DR BOS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1434"	"INVNAME"	"NL22215"	"NL22215"	"DR WITJES"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1435"	"INVNAME"	"NL22217"	"NL22217"	"DR BRUINS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1436"	"INVNAME"	"NO22218"	"NO22218"	"DR IVERSEN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1437"	"INVNAME"	"NO22219"	"NO22219"	"DR JOHANNESSEN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1438"	"INVNAME"	"PL00022"	"PL00022"	"DR PLUZANSKA"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1439"	"INVNAME"	"PL21931"	"PL21931"	"DR DEMKOW"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1440"	"INVNAME"	"PL39283"	"PL39283"	"DR BAR"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1441"	"INVNAME"	"PR00009"	"PR00009"	"DR BAEZ"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1442"	"INVNAME"	"RU00040"	"RU00040"	"DR VOZNYI"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1443"	"INVNAME"	"RU22014"	"RU22014"	"DR MATVEEV"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1444"	"INVNAME"	"RU22015"	"RU22015"	"DR KARIAKINE"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1445"	"INVNAME"	"SE21936"	"SE21936"	"DR WIDMARK"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1446"	"INVNAME"	"SE39284"	"SE39284"	"DR TURESSON"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1447"	"INVNAME"	"SK22016"	"SK22016"	"DR ANDRASINA"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1448"	"INVNAME"	"US01220"	"US01220"	"DR DUGAN"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1449"	"INVNAME"	"US04504"	"US04504"	"DR GAREWAL"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1450"	"INVNAME"	"US04510"	"US04510"	"DR TIRUMALI"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1451"	"INVNAME"	"US10014"	"US10014"	"DR WOOD"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1452"	"INVNAME"	"US13280"	"US13280"	"DR HOLLAND"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1453"	"INVNAME"	"US20055"	"US20055"	"DR MELUCH"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1454"	"INVNAME"	"US21062"	"US21062"	"DR TOUROUTOGLOU"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1455"	"INVNAME"	"US21642"	"US21642"	"DR EISENBERGER"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1456"	"INVNAME"	"US21644"	"US21644"	"DR LILLY"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1457"	"INVNAME"	"US22022"	"US22022"	"DR KOSTY"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1458"	"INVNAME"	"US22023"	"US22023"	"DR PIPPAS"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1459"	"INVNAME"	"US22024"	"US22024"	"DR BERRY, W"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1460"	"INVNAME"	"ZA00044"	"ZA00044"	"DR VOROBIOF"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1461"	"INVNAME"	"ZA00050"	"ZA00050"	"DR HACKING"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1462"	"INVNAME"	"ZA00059"	"ZA00059"	"DR ABRATT"	1	40	15	15	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1463"	"LI_DAY"	"1 ST DAY"	"1 ST DAY"	"1 ST DAY"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1464"	"LI_DAY"	"2 ND DAY"	"2 ND DAY"	"2 ND DAY"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1465"	"LI_DAY"	"3 RD DAY"	"3 RD DAY"	"3 RD DAY"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1466"	"LI_DAY"	"4 TH DAY"	"4 TH DAY"	"4 TH DAY"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1467"	"LI_DAY"	"5 TH DAY"	"5 TH DAY"	"5 TH DAY"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1468"	"LI_DAY"	"6 TH DAY"	"6 TH DAY"	"6 TH DAY"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1469"	"LI_DAY"	"7 TH DAY"	"7 TH DAY"	"7 TH DAY"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1470"	"LOT_CYC"	"00"	"00"	"CYCLE 00"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1471"	"LOT_CYC"	"01"	"01"	"CYCLE 01"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1472"	"LOT_CYC"	"02"	"02"	"CYCLE 02"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1473"	"LOT_CYC"	"03"	"03"	"CYCLE 03"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1474"	"LOT_CYC"	"04"	"04"	"CYCLE 04"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1475"	"LOT_CYC"	"05"	"05"	"CYCLE 05"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1476"	"LOT_CYC"	"06"	"06"	"CYCLE 06"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1477"	"LOT_CYC"	"07"	"07"	"CYCLE 07"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1478"	"LOT_CYC"	"08"	"08"	"CYCLE 08"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1479"	"LOT_CYC"	"09"	"09"	"CYCLE 09"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
"1480"	"LOT_CYC"	"10"	"10"	"CYCLE 10"	1	40	8	8	0	""	0	""	0	"C"	"N"	"N"	""	""	""	""	""
